File_name;Red_mass;CM_energy;Rel_speed;Tot_sigma;Total_Probability
dcsH1He0el_1000log10e_-3140.dat;749624918.38;0.00072443596007;41678.654804;2136.9225126;4.428241167265613
dcsH1He0el_1000log10e_-3145.dat;749624918.38;0.00071614341021;41439.422408;2145.3798852;4.445766971450556
dcsH1He0el_1000log10e_-3150.dat;749624918.38;0.00070794578438;41201.563188;2154.7991143;4.465285984338757
dcsH1He0el_1000log10e_-3155.dat;749624918.38;0.000699841996;40965.069262;2165.1846732;4.486807475733448
dcsH1He0el_1000log10e_-3160.dat;749624918.38;0.00069183097092;40729.932794;2176.53982;4.510338197237675
dcsH1He0el_1000log10e_-3165.dat;749624918.38;0.00068391164728;40496.145992;2188.8663692;4.535881908952028
dcsH1He0el_1000log10e_-3170.dat;749624918.38;0.00067608297539;40263.701108;2202.1644808;4.563438942436768
dcsH1He0el_1000log10e_-3175.dat;749624918.38;0.00066834391757;40032.590442;2216.4323881;4.593005636644933
dcsH1He0el_1000log10e_-3180.dat;749624918.38;0.00066069344801;39802.806333;2231.6661706;4.624573867313997
dcsH1He0el_1000log10e_-3185.dat;749624918.38;0.00065313055265;39574.341168;2247.8594344;4.658130384674237
dcsH1He0el_1000log10e_-3190.dat;749624918.38;0.00064565422903;39347.187377;2265.0029734;4.6936561113698945
dcsH1He0el_1000log10e_-3195.dat;749624918.38;0.00063826348619;39121.337431;2283.0844318;4.731125443074235
dcsH1He0el_1000log10e_-3200.dat;749624918.38;0.00063095734448;38896.783847;2302.0878829;4.770505375657167
dcsH1He0el_1000log10e_-3205.dat;749624918.38;0.00062373483548;38673.519184;2321.9933599;4.811754532884778
dcsH1He0el_1000log10e_-3210.dat;749624918.38;0.00061659500186;38451.536044;2342.7763692;4.854822157854458
dcsH1He0el_1000log10e_-3215.dat;749624918.38;0.00060953689724;38230.827071;2364.407297;4.899646883320787
dcsH1He0el_1000log10e_-3220.dat;749624918.38;0.00060255958607;38011.384951;2386.8507347;4.946155333754573
dcsH1He0el_1000log10e_-3225.dat;749624918.38;0.00059566214353;37793.202412;2410.0647542;4.994260623582107
dcsH1He0el_1000log10e_-3230.dat;749624918.38;0.00058884365536;37576.272225;2434.000027;5.04386053173869
dcsH1He0el_1000log10e_-3235.dat;749624918.38;0.00058210321777;37360.587202;2458.5988077;5.094835395224846
dcsH1He0el_1000log10e_-3240.dat;749624918.38;0.00057543993734;37146.140194;2483.7937942;5.147045747153917
dcsH1He0el_1000log10e_-3245.dat;749624918.38;0.00056885293084;36932.924097;2509.5067377;5.200329436322289
dcsH1He0el_1000log10e_-3250.dat;749624918.38;0.00056234132519;36720.931844;2535.6467949;5.254498212553149
dcsH1He0el_1000log10e_-3255.dat;749624918.38;0.00055590425727;36510.15641;2562.108596;5.3093337231063344
dcsH1He0el_1000log10e_-3260.dat;749624918.38;0.00054954087386;36300.590813;2588.7698406;5.364582530778172
dcsH1He0el_1000log10e_-3265.dat;749624918.38;0.00054325033149;36092.228106;2615.4883326;5.4199499694681705
dcsH1He0el_1000log10e_-3270.dat;749624918.38;0.00053703179637;35885.061386;2642.0983182;5.4750925555935295
dcsH1He0el_1000log10e_-3275.dat;749624918.38;0.00053088444423;35679.083787;2668.4056402;5.529607946579407
dcsH1He0el_1000log10e_-3280.dat;749624918.38;0.00052480746025;35474.288485;2694.1815637;5.583022146155653
dcsH1He0el_1000log10e_-3285.dat;749624918.38;0.00051880003893;35270.668692;2719.1542809;5.634771900164735
dcsH1He0el_1000log10e_-3290.dat;749624918.38;0.00051286138399;35068.217662;2742.9970288;5.684180073446159
dcsH1He0el_1000log10e_-3295.dat;749624918.38;0.00050699070827;34866.928686;2765.3107967;5.73041981542509
dcsH1He0el_1000log10e_-3300.dat;749624918.38;0.00050118723363;34666.795094;2785.5975639;5.772459101892464
dcsH1He0el_1000log10e_-3305.dat;749624918.38;0.0004954501908;34467.810254;2803.2163932;5.808969749688653
dcsH1He0el_1000log10e_-3310.dat;749624918.38;0.00048977881937;34269.967572;2817.3033771;5.838161525085641
dcsH1He0el_1000log10e_-3315.dat;749624918.38;0.00048417236758;34073.260493;2826.6065944;5.857440132331795
dcsH1He0el_1000log10e_-3320.dat;749624918.38;0.00047863009232;33877.682497;2829.0623421;5.862529059514431
dcsH1He0el_1000log10e_-3325.dat;749624918.38;0.00047315125896;33683.227105;2820.1047771;5.843966730811554
dcsH1He0el_1000log10e_-3330.dat;749624918.38;0.00046773514129;33489.887873;1635.2493914;3.3886482224070136
dcsH1He0el_1000log10e_-3335.dat;749624918.38;0.0004623810214;33297.658393;1603.66643;3.323200379057057
dcsH1He0el_1000log10e_-3340.dat;749624918.38;0.00045708818961;33106.532296;1579.6539421;3.2734404617833737
dcsH1He0el_1000log10e_-3345.dat;749624918.38;0.00045185594437;32916.503249;1560.0339606;3.232782923071977
dcsH1He0el_1000log10e_-3350.dat;749624918.38;0.00044668359215;32727.564955;1543.6184347;3.1987658227119593
dcsH1He0el_1000log10e_-3355.dat;749624918.38;0.00044157044735;32539.711152;1529.7802008;3.1700895199087884
dcsH1He0el_1000log10e_-3360.dat;749624918.38;0.00043651583224;32352.935617;1518.1329922;3.1459535728624464
dcsH1He0el_1000log10e_-3365.dat;749624918.38;0.00043151907683;32167.232159;1508.4163165;3.1258181757715344
dcsH1He0el_1000log10e_-3370.dat;749624918.38;0.0004265795188;31982.594625;1500.4435899;3.109296680051731
dcsH1He0el_1000log10e_-3375.dat;749624918.38;0.00042169650343;31799.016897;1494.0753542;3.0961000932202882
dcsH1He0el_1000log10e_-3380.dat;749624918.38;0.00041686938347;31616.492892;1489.2039637;3.086005346299549
dcsH1He0el_1000log10e_-3385.dat;749624918.38;0.0004120975191;31435.016561;1485.7443057;3.0788360643579127
dcsH1He0el_1000log10e_-3390.dat;749624918.38;0.0004073802778;31254.58189;1483.627778;3.0744500863743713
dcsH1He0el_1000log10e_-3395.dat;749624918.38;0.00040271703433;31075.182902;1482.798232;3.0727310583208594
dcsH1He0el_1000log10e_-3400.dat;749624918.38;0.00039810717055;30896.81365;1483.2092036;3.073582694890255
dcsH1He0el_1000log10e_-3405.dat;749624918.38;0.00039355007546;30719.468224;1484.8218515;3.0769245071351907
dcsH1He0el_1000log10e_-3410.dat;749624918.38;0.00038904514499;30543.140749;1487.6035267;3.0826888381120847
dcsH1He0el_1000log10e_-3415.dat;749624918.38;0.00038459178205;30367.825379;1491.5266202;3.0908184750255896
dcsH1He0el_1000log10e_-3420.dat;749624918.38;0.00038018939632;30193.516308;1496.5677629;3.101264991220058
dcsH1He0el_1000log10e_-3425.dat;749624918.38;0.00037583740429;30020.207757;1502.7071589;3.1139873646093803
dcsH1He0el_1000log10e_-3430.dat;749624918.38;0.0003715352291;29847.893984;1509.9280601;3.128950888915974
dcsH1He0el_1000log10e_-3435.dat;749624918.38;0.0003672823005;29676.56928;1518.21641;3.1461264355347542
dcsH1He0el_1000log10e_-3440.dat;749624918.38;0.00036307805477;29506.227967;1527.5604791;3.165489697990186
dcsH1He0el_1000log10e_-3445.dat;749624918.38;0.00035892193465;29336.864401;1537.9506613;3.1870207700258537
dcsH1He0el_1000log10e_-3450.dat;749624918.38;0.00035481338923;29168.472969;1549.3792248;3.210703629406577
dcsH1He0el_1000log10e_-3455.dat;749624918.38;0.00035075187395;29001.048091;1561.840196;3.2365258973300004
dcsH1He0el_1000log10e_-3460.dat;749624918.38;0.00034673685045;28834.58422;1575.3292148;3.264478538571775
dcsH1He0el_1000log10e_-3465.dat;749624918.38;0.00034276778655;28669.075839;1589.8434163;3.294555616338197
dcsH1He0el_1000log10e_-3470.dat;749624918.38;0.00033884415614;28504.517463;1605.3814016;3.3267542317564565
dcsH1He0el_1000log10e_-3475.dat;749624918.38;0.00033496543916;28340.903641;1621.9431298;3.3610743000714614
dcsH1He0el_1000log10e_-3480.dat;749624918.38;0.00033113112148;28178.22895;1639.5299318;3.397518579242911
dcsH1He0el_1000log10e_-3485.dat;749624918.38;0.00032734069488;28016.488;1658.1444344;3.436092512661395
dcsH1He0el_1000log10e_-3490.dat;749624918.38;0.00032359365693;27855.675431;1677.7906025;3.476804316597416
dcsH1He0el_1000log10e_-3495.dat;749624918.38;0.00031988951097;27695.785914;1698.473688;3.5196648743093273
dcsH1He0el_1000log10e_-3500.dat;749624918.38;0.00031622776602;27536.814151;1720.2002955;3.564687872190267
dcsH1He0el_1000log10e_-3505.dat;749624918.38;0.00031260793671;27378.754874;1742.9783523;3.6118897376006087
dcsH1He0el_1000log10e_-3510.dat;749624918.38;0.00030902954325;27221.602846;1766.8171877;3.661289803197516
dcsH1He0el_1000log10e_-3515.dat;749624918.38;0.00030549211132;27065.352858;1791.727556;3.7129103545967315
dcsH1He0el_1000log10e_-3520.dat;749624918.38;0.00030199517204;26909.999735;1817.7216667;3.766776692954572
dcsH1He0el_1000log10e_-3525.dat;749624918.38;0.00029853826189;26755.538326;1844.813294;3.822917361879489
dcsH1He0el_1000log10e_-3530.dat;749624918.38;0.00029512092267;26601.963515;1873.0119214;3.881352013569846
dcsH1He0el_1000log10e_-3535.dat;749624918.38;0.0002917427014;26449.270212;1902.3522266;3.942152508946113
dcsH1He0el_1000log10e_-3540.dat;749624918.38;0.00028840315031;26297.453357;1932.8354161;4.005321348179886
dcsH1He0el_1000log10e_-3545.dat;749624918.38;0.00028510182675;26146.507919;1964.4880799;4.070913632442097
dcsH1He0el_1000log10e_-3550.dat;749624918.38;0.00028183829313;25996.428897;1997.3328946;4.1389763533541375
dcsH1He0el_1000log10e_-3555.dat;749624918.38;0.00027861211686;25847.211318;2031.394673;4.209560929281338
dcsH1He0el_1000log10e_-3560.dat;749624918.38;0.00027542287033;25698.850236;2066.7004387;4.28272335992294
dcsH1He0el_1000log10e_-3565.dat;749624918.38;0.00027227013081;25551.340737;2103.2796308;4.358524650502004
dcsH1He0el_1000log10e_-3570.dat;749624918.38;0.00026915348039;25404.67793;2141.164205;4.437031021270054
dcsH1He0el_1000log10e_-3575.dat;749624918.38;0.00026607250598;25258.856958;2180.3888676;4.518314392413956
dcsH1He0el_1000log10e_-3580.dat;749624918.38;0.00026302679919;25113.872987;2220.991207;4.6024526565570065
dcsH1He0el_1000log10e_-3585.dat;749624918.38;0.00026001595632;24969.721213;2263.0119627;4.689530236194627
dcsH1He0el_1000log10e_-3590.dat;749624918.38;0.00025703957828;24826.39686;2306.4951939;4.779638433075985
dcsH1He0el_1000log10e_-3595.dat;749624918.38;0.00025409727055;24683.895178;2351.4885897;4.872876071016454
dcsH1He0el_1000log10e_-3600.dat;749624918.38;0.00025118864315;24542.211445;2398.0436837;4.969349940602811
dcsH1He0el_1000log10e_-3605.dat;749624918.38;0.00024831331053;24401.340966;2446.2162161;5.069175549555552
dcsH1He0el_1000log10e_-3610.dat;749624918.38;0.00024547089157;24261.279074;2496.0664039;5.172477682651288
dcsH1He0el_1000log10e_-3615.dat;749624918.38;0.00024266100951;24122.021126;2547.6593691;5.279391289060894
dcsH1He0el_1000log10e_-3620.dat;749624918.38;0.0002398832919;23983.562509;2601.0654803;5.390062190230662
dcsH1He0el_1000log10e_-3625.dat;749624918.38;0.00023713737057;23845.898634;2656.3608649;5.5046481412895885
dcsH1He0el_1000log10e_-3630.dat;749624918.38;0.00023442288153;23709.024939;2713.627845;5.623319734343871
dcsH1He0el_1000log10e_-3635.dat;749624918.38;0.000231739465;23572.936889;2772.955559;5.746261686588508
dcsH1He0el_1000log10e_-3640.dat;749624918.38;0.00022908676528;23437.629975;2834.4405239;5.873674005534407
dcsH1He0el_1000log10e_-3645.dat;749624918.38;0.00022646443076;23303.099712;2898.1874056;6.005773585263806
dcsH1He0el_1000log10e_-3650.dat;749624918.38;0.00022387211386;23169.341643;2964.3097547;6.142795731193034
dcsH1He0el_1000log10e_-3655.dat;749624918.38;0.00022130947096;23036.351335;3032.9309836;6.284996184869576
dcsH1He0el_1000log10e_-3660.dat;749624918.38;0.00021877616239;22904.124382;3104.1853494;6.432653160788209
dcsH1He0el_1000log10e_-3665.dat;749624918.38;0.00021627185237;22772.656402;3178.2192304;6.5860699916202075
dcsH1He0el_1000log10e_-3670.dat;749624918.38;0.00021379620895;22641.943038;3255.1924727;6.7455779187073945
dcsH1He0el_1000log10e_-3675.dat;749624918.38;0.00021134890398;22511.97996;3335.2801187;6.911539673949093
dcsH1He0el_1000log10e_-3680.dat;749624918.38;0.00020892961309;22382.76286;3418.6743238;7.084353451686825
dcsH1He0el_1000log10e_-3685.dat;749624918.38;0.00020653801558;22254.287456;3505.5867567;7.264457882729913
dcsH1He0el_1000log10e_-3690.dat;749624918.38;0.00020417379447;22126.549492;3596.2515164;7.452338079113495
dcsH1He0el_1000log10e_-3695.dat;749624918.38;0.00020183663637;21999.544734;3690.9286454;7.648532914332957
dcsH1He0el_1000log10e_-3700.dat;749624918.38;0.0001995262315;21873.268974;3789.9079765;7.853642994881525
dcsH1He0el_1000log10e_-3705.dat;749624918.38;0.00019724227361;21747.718028;3893.518326;8.068349710873973
dcsH1He0el_1000log10e_-3710.dat;749624918.38;0.00019498445998;21622.887735;4002.1370272;8.293434991857579
dcsH1He0el_1000log10e_-3715.dat;749624918.38;0.00019275249132;21498.773958;4116.1617497;8.52972290931051
dcsH1He0el_1000log10e_-3720.dat;749624918.38;0.0001905460718;21375.372586;4236.1111915;8.778288336010526
dcsH1He0el_1000log10e_-3725.dat;749624918.38;0.00018836490895;21252.679528;4362.5549322;9.0403115842141
dcsH1He0el_1000log10e_-3730.dat;749624918.38;0.00018620871367;21130.690719;4496.1877087;9.317232323597073
dcsH1He0el_1000log10e_-3735.dat;749624918.38;0.00018407720015;21009.402117;4637.8654486;9.610824251526637
dcsH1He0el_1000log10e_-3740.dat;749624918.38;0.00018197008586;20888.809703;4788.6800365;9.923350027648679
dcsH1He0el_1000log10e_-3745.dat;749624918.38;0.00017988709151;20768.90948;4950.0936764;10.257839706590614
dcsH1He0el_1000log10e_-3750.dat;749624918.38;0.000177827941;20649.697475;5124.2097483;10.618652020993185
dcsH1He0el_1000log10e_-3755.dat;749624918.38;0.0001757923614;20531.169739;5314.4218515;11.012819362549049
dcsH1He0el_1000log10e_-3760.dat;749624918.38;0.00017378008287;20413.322343;5527.5484901;11.45447138751703
dcsH1He0el_1000log10e_-3765.dat;749624918.38;0.00017179083872;20296.151382;5510.1762159;11.41847166392955
dcsH1He0el_1000log10e_-3770.dat;749624918.38;0.00016982436525;20179.652974;5515.2081096;11.42889901386866
dcsH1He0el_1000log10e_-3775.dat;749624918.38;0.00016788040181;20063.823258;5540.0233264;11.480322387416576
dcsH1He0el_1000log10e_-3780.dat;749624918.38;0.00016595869074;19948.658397;5573.1752929;11.549021604147882
dcsH1He0el_1000log10e_-3785.dat;749624918.38;0.00016405897732;19834.154573;5611.9743227;11.629422957026737
dcsH1He0el_1000log10e_-3790.dat;749624918.38;0.00016218100974;19720.307992;5655.1383968;11.718869780086298
dcsH1He0el_1000log10e_-3795.dat;749624918.38;0.00016032453907;19607.114883;5701.9134824;11.815799527625096
dcsH1He0el_1000log10e_-3800.dat;749624918.38;0.00015848931925;19494.571493;5751.8028431;11.919182836826845
dcsH1He0el_1000log10e_-3805.dat;749624918.38;0.00015667510701;19382.674095;5804.4545683;12.028290460375867
dcsH1He0el_1000log10e_-3810.dat;749624918.38;0.00015488166189;19271.418979;5859.6063987;12.142578931009359
dcsH1He0el_1000log10e_-3815.dat;749624918.38;0.00015310874617;19160.802459;5917.0552878;12.261627485286027
dcsH1He0el_1000log10e_-3820.dat;749624918.38;0.00015135612484;19050.82087;5976.6393461;12.385100647425064
dcsH1He0el_1000log10e_-3825.dat;749624918.38;0.00014962356561;18941.470567;6038.2265957;12.512724926007612
dcsH1He0el_1000log10e_-3830.dat;749624918.38;0.00014791083882;18832.747927;6101.7066527;12.644271577816594
dcsH1He0el_1000log10e_-3835.dat;749624918.38;0.00014621771745;18724.649346;6166.9865292;12.779547908524346
dcsH1He0el_1000log10e_-3840.dat;749624918.38;0.00014454397707;18617.171244;6233.9859777;12.91838762511791
dcsH1He0el_1000log10e_-3845.dat;749624918.38;0.00014288939585;18510.310058;6302.6358781;13.060647493357159
dcsH1He0el_1000log10e_-3850.dat;749624918.38;0.00014125375446;18404.062247;6372.8748375;13.206200291704791
dcsH1He0el_1000log10e_-3855.dat;749624918.38;0.00013963683611;18298.424291;6444.6485042;13.354933389761694
dcsH1He0el_1000log10e_-3860.dat;749624918.38;0.00013803842646;18193.392688;6517.9081839;13.506745880685159
dcsH1He0el_1000log10e_-3865.dat;749624918.38;0.00013645831366;18088.96396;6592.6098129;13.66154645340088
dcsH1He0el_1000log10e_-3870.dat;749624918.38;0.00013489628826;17985.134644;6668.7132786;13.819251984507993
dcsH1He0el_1000log10e_-3875.dat;749624918.38;0.00013335214322;17881.901302;6746.1817264;13.979786102001443
dcsH1He0el_1000log10e_-3880.dat;749624918.38;0.00013182567386;17779.260511;6824.9810846;14.143078200745252
dcsH1He0el_1000log10e_-3885.dat;749624918.38;0.00013031667785;17677.20887;6905.079675;14.309062635537726
dcsH1He0el_1000log10e_-3890.dat;749624918.38;0.00012882495517;17575.742998;6986.4477869;14.477677838332264
dcsH1He0el_1000log10e_-3895.dat;749624918.38;0.0001273503081;17474.859533;7069.0574647;14.648865878091094
dcsH1He0el_1000log10e_-3900.dat;749624918.38;0.00012589254118;17374.555132;7152.8821782;14.822571777563935
dcsH1He0el_1000log10e_-3905.dat;749624918.38;0.00012445146118;17274.82647;7237.8966366;14.998743127849174
dcsH1He0el_1000log10e_-3910.dat;749624918.38;0.00012302687708;17175.670244;7324.0766313;15.17732976263592
dcsH1He0el_1000log10e_-3915.dat;749624918.38;0.00012161860006;17077.083167;7411.3987931;15.3582832550613
dcsH1He0el_1000log10e_-3920.dat;749624918.38;0.00012022644346;16979.061973;7499.8405336;15.541556796276517
dcsH1He0el_1000log10e_-3925.dat;749624918.38;0.00011885022274;16881.603412;7589.3798363;15.727104762553484
dcsH1He0el_1000log10e_-3930.dat;749624918.38;0.00011748975549;16784.704257;7679.9951738;15.914882543702388
dcsH1He0el_1000log10e_-3935.dat;749624918.38;0.00011614486138;16688.361296;7771.6654347;16.104846391590094
dcsH1He0el_1000log10e_-3940.dat;749624918.38;0.00011481536215;16592.571336;7864.3697589;16.296953078840303
dcsH1He0el_1000log10e_-3945.dat;749624918.38;0.00011350108157;16497.331204;7958.0874835;16.491159786724737
dcsH1He0el_1000log10e_-3950.dat;749624918.38;0.00011220184543;16402.637743;8052.7980935;16.687424003001137
dcsH1He0el_1000log10e_-3955.dat;749624918.38;0.00011091748153;16308.487815;8148.4810653;16.885703197605885
dcsH1He0el_1000log10e_-3960.dat;749624918.38;0.00010964781961;16214.878301;8245.1158857;17.085954862026764
dcsH1He0el_1000log10e_-3965.dat;749624918.38;0.0001083926914;16121.806099;8342.6819021;17.28813619887969
dcsH1He0el_1000log10e_-3970.dat;749624918.38;0.00010715193052;16029.268124;8441.1613676;17.492210432122164
dcsH1He0el_1000log10e_-3975.dat;749624918.38;0.00010592537252;15937.261311;8540.5240309;17.69811487344833
dcsH1He0el_1000log10e_-3980.dat;749624918.38;0.00010471285481;15845.782609;8640.7577671;17.905824397014367
dcsH1He0el_1000log10e_-3985.dat;749624918.38;0.00010351421667;15754.828989;8741.8377905;18.115287640612955
dcsH1He0el_1000log10e_-3990.dat;749624918.38;0.00010232929923;15664.397436;8843.7420114;18.3264588288272
dcsH1He0el_1000log10e_-3995.dat;749624918.38;0.00010115794543;15574.484953;8946.4478182;18.539291104732058
dcsH1He0el_1000log10e_-4000.dat;749624918.38;0.0001;15485.088561;9049.9321149;18.753736607603813
